tick,agent_id,x,y,active_agents,messages_sent
166,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
166,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
166,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
167,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
167,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
167,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
167,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
168,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
168,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
168,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
168,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
169,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
169,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
169,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
169,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
170,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
170,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
170,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
170,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
171,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
171,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
171,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
171,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
172,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
172,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
172,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
172,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
173,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
173,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
173,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
173,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
174,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
174,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
174,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
174,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
175,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
175,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
175,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
175,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
176,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
176,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
176,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
176,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
177,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
177,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
177,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
177,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
178,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
178,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
178,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
178,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
179,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
179,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
179,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
179,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
180,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
180,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
180,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
180,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
181,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
181,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
181,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
181,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
182,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
182,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
182,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
182,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
183,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
183,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
183,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
183,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
184,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
184,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
184,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
184,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
185,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
185,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
185,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
185,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
186,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
186,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
186,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
186,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
187,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
187,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
187,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
187,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
188,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
188,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
188,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
188,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
189,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
189,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
189,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
189,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
190,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
190,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
190,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
190,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
191,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
191,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
191,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
191,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
192,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
192,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
192,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
192,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
193,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
193,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
193,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
193,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
194,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
194,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
194,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
194,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
195,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
195,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
195,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
195,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
196,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
