tick,agent_id,x,y,active_agents,messages_sent
40,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
41,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
41,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
41,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
41,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
42,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
42,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
42,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
42,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
43,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
43,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
43,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
43,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
44,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
44,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
44,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
44,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
45,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
45,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
45,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
45,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
46,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
46,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
46,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
46,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
47,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
47,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
47,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
47,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
48,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
48,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
48,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
48,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
49,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
49,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
49,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
49,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
50,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
50,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
50,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
50,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
51,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
51,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
51,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
51,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
52,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
52,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
52,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
52,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
53,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
53,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
53,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
