tick,agent_id,x,y,active_agents,messages_sent
9,7386bd4e-d426-4e17-9fb2-62b1aac22a10,9,10,32,0
9,28308bb0-02f9-4b3e-8346-dfe160b30979,5,11,32,0
9,37cbbaf8-fde0-42a4-8b7a-ca0d919db8a9,11,7,32,0
9,7de39446-1668-47fb-a84b-7acc8b5def1d,4,12,32,0
9,1494c05b-28f1-4717-aaf0-8dbf2a17e2f1,18,8,32,0
9,e24b9ec9-21ee-4799-8277-81aa5ccf3303,4,4,32,0
9,2a286618-4b7b-4e08-9f64-e59b2e44e174,13,10,32,0
9,e1c61b57-456e-4478-a30b-60e7eb366cf1,5,8,32,0
9,a09da75d-f5f8-4870-ac7c-343b0c3e2e45,5,13,32,0
9,2171aba9-235c-4455-9872-4f20887502c0,10,17,32,0
9,746a32cd-fbb4-42d8-b2a2-5678a9f5cfb9,18,10,32,0
9,1263bcff-43d7-4dfa-b216-11729565feb0,10,15,32,0
9,5fa664f0-91cf-4804-862b-a46872f00ae2,19,8,32,0
9,e60fb399-e5b9-4fdd-9217-9b07e40a297a,17,16,32,0
9,8ae73084-ed3f-4e07-888a-f35d4b6b732d,17,5,32,0
9,cbba9ab1-b0e5-40f3-86f9-e26c47735833,12,4,32,0
9,cb790b06-54f5-4218-a549-78d1a30bfcdf,16,19,32,0
9,067566ce-d17d-4a2d-9ee1-e20a4542c844,2,4,32,0
9,3fcd3563-fffb-4fe2-b04c-20434ae4c55a,14,0,32,0
9,065d927a-5750-428d-b0ba-4c8fdd1b8a3a,3,3,32,0
9,298c54b4-72bf-423f-bac2-9472f474d36e,14,9,32,0
9,e45f1d6e-9ce0-4001-b322-4c87b0339918,10,12,32,0
9,be4458a4-ea19-44a8-a34f-c100b579345f,18,12,32,0
9,86155a73-2930-4405-b715-3d7391068753,5,4,32,0
9,bf4e4d38-75d0-4cca-ab93-cd7a6efcff24,16,6,32,0
10,3fb9d278-57ec-4088-8909-4e87133f92bd,15,3,31,0
10,87a672f3-db0f-4cde-9ba1-bc97ee5859f8,15,15,31,0
10,0b00bbbc-0fa5-417a-84c3-3e34274ba0f5,16,13,31,0
10,344bceaa-552c-4c5d-8d6f-bcb38bc14c35,9,15,31,0
10,d2a36b3a-2595-418a-b009-ffb1f11067ab,3,5,31,0
10,96d3db2f-8fbc-4f9a-908a-45c01431889f,6,7,31,0
10,2f155487-7a8a-4365-a969-da915436c18f,9,11,31,0
10,6b2699f6-6db4-4ffe-9947-3d8fa0b6893c,6,11,31,0
10,756b837a-2728-4401-ba2c-64631ec85886,6,10,31,0
10,0aeb9fdc-d2e4-4faf-a58f-40366838fde0,3,7,31,0
10,621b86f9-0d14-4826-9fbb-acab6d6112ed,1,5,31,0
10,2c74984d-86e3-441a-a4fe-3a9817de4810,15,16,31,0
10,95432033-70ac-4cd5-8c07-5d4cec71f533,17,14,31,0
10,4dc7213e-b62b-4854-982d-5065c8f5edc0,11,11,31,0
10,fa9493cf-0222-4f1e-a617-8589ed3e336e,1,8,31,0
10,7386bd4e-d426-4e17-9fb2-62b1aac22a10,8,10,31,0
10,28308bb0-02f9-4b3e-8346-dfe160b30979,4,11,31,0
10,37cbbaf8-fde0-42a4-8b7a-ca0d919db8a9,12,7,31,0
10,7de39446-1668-47fb-a84b-7acc8b5def1d,4,12,31,0
10,1494c05b-28f1-4717-aaf0-8dbf2a17e2f1,17,8,31,0
10,e24b9ec9-21ee-4799-8277-81aa5ccf3303,3,4,31,0
10,2a286618-4b7b-4e08-9f64-e59b2e44e174,13,10,31,0
10,e1c61b57-456e-4478-a30b-60e7eb366cf1,6,8,31,0
10,a09da75d-f5f8-4870-ac7c-343b0c3e2e45,5,12,31,0
10,2171aba9-235c-4455-9872-4f20887502c0,10,18,31,0
10,746a32cd-fbb4-42d8-b2a2-5678a9f5cfb9,18,10,31,0
10,1263bcff-43d7-4dfa-b216-11729565feb0,11,15,31,0
10,5fa664f0-91cf-4804-862b-a46872f00ae2,19,8,31,0
10,e60fb399-e5b9-4fdd-9217-9b07e40a297a,16,16,31,0
10,8ae73084-ed3f-4e07-888a-f35d4b6b732d,17,5,31,0
10,cbba9ab1-b0e5-40f3-86f9-e26c47735833,12,4,31,0
10,cb790b06-54f5-4218-a549-78d1a30bfcdf,17,19,31,0
10,067566ce-d17d-4a2d-9ee1-e20a4542c844,2,3,31,0
10,3fcd3563-fffb-4fe2-b04c-20434ae4c55a,14,0,31,0
10,065d927a-5750-428d-b0ba-4c8fdd1b8a3a,4,3,31,0
10,298c54b4-72bf-423f-bac2-9472f474d36e,14,10,31,0
10,e45f1d6e-9ce0-4001-b322-4c87b0339918,9,12,31,0
10,be4458a4-ea19-44a8-a34f-c100b579345f,18,12,31,0
10,86155a73-2930-4405-b715-3d7391068753,4,4,31,0
10,bf4e4d38-75d0-4cca-ab93-cd7a6efcff24,16,5,31,0
11,3fb9d278-57ec-4088-8909-4e87133f92bd,16,3,29,0
11,87a672f3-db0f-4cde-9ba1-bc97ee5859f8,16,15,29,0
11,0b00bbbc-0fa5-417a-84c3-3e34274ba0f5,17,13,29,0
11,344bceaa-552c-4c5d-8d6f-bcb38bc14c35,10,15,29,0
11,d2a36b3a-2595-418a-b009-ffb1f11067ab,3,6,29,0
11,96d3db2f-8fbc-4f9a-908a-45c01431889f,5,7,29,0
11,2f155487-7a8a-4365-a969-da915436c18f,10,11,29,0
11,6b2699f6-6db4-4ffe-9947-3d8fa0b6893c,6,11,29,0
11,756b837a-2728-4401-ba2c-64631ec85886,6,10,29,0
11,0aeb9fdc-d2e4-4faf-a58f-40366838fde0,3,8,29,0
11,621b86f9-0d14-4826-9fbb-acab6d6112ed,2,5,29,0
11,2c74984d-86e3-441a-a4fe-3a9817de4810,15,15,29,0
11,95432033-70ac-4cd5-8c07-5d4cec71f533,17,15,29,0
11,4dc7213e-b62b-4854-982d-5065c8f5edc0,11,12,29,0
11,fa9493cf-0222-4f1e-a617-8589ed3e336e,2,8,29,0
11,7386bd4e-d426-4e17-9fb2-62b1aac22a10,8,11,29,0
11,28308bb0-02f9-4b3e-8346-dfe160b30979,4,10,29,0
11,37cbbaf8-fde0-42a4-8b7a-ca0d919db8a9,13,7,29,0
11,7de39446-1668-47fb-a84b-7acc8b5def1d,4,12,29,0
11,1494c05b-28f1-4717-aaf0-8dbf2a17e2f1,16,8,29,0
11,e24b9ec9-21ee-4799-8277-81aa5ccf3303,3,5,29,0
11,2a286618-4b7b-4e08-9f64-e59b2e44e174,13,10,29,0
11,e1c61b57-456e-4478-a30b-60e7eb366cf1,6,7,29,0
11,a09da75d-f5f8-4870-ac7c-343b0c3e2e45,6,12,29,0
11,2171aba9-235c-4455-9872-4f20887502c0,10,18,29,0
11,746a32cd-fbb4-42d8-b2a2-5678a9f5cfb9,18,10,29,0
11,1263bcff-43d7-4dfa-b216-11729565feb0,12,15,29,0
11,5fa664f0-91cf-4804-862b-a46872f00ae2,19,8,29,0
11,e60fb399-e5b9-4fdd-9217-9b07e40a297a,15,16,29,0
11,8ae73084-ed3f-4e07-888a-f35d4b6b732d,17,5,29,0
11,cbba9ab1-b0e5-40f3-86f9-e26c47735833,12,4,29,0
11,cb790b06-54f5-4218-a549-78d1a30bfcdf,18,19,29,0
11,067566ce-d17d-4a2d-9ee1-e20a4542c844,3,3,29,0
11,3fcd3563-fffb-4fe2-b04c-20434ae4c55a,14,0,29,0
11,065d927a-5750-428d-b0ba-4c8fdd1b8a3a,5,3,29,0
11,298c54b4-72bf-423f-bac2-9472f474d36e,14,11,29,0
11,e45f1d6e-9ce0-4001-b322-4c87b0339918,8,12,29,0
11,be4458a4-ea19-44a8-a34f-c100b579345f,18,12,29,0
11,86155a73-2930-4405-b715-3d7391068753,3,4,29,0
11,bf4e4d38-75d0-4cca-ab93-cd7a6efcff24,16,4,29,0
12,3fb9d278-57ec-4088-8909-4e87133f92bd,16,3,27,0
12,87a672f3-db0f-4cde-9ba1-bc97ee5859f8,16,14,27,0
12,0b00bbbc-0fa5-417a-84c3-3e34274ba0f5,18,13,27,0
12,344bceaa-552c-4c5d-8d6f-bcb38bc14c35,11,15,27,0
12,d2a36b3a-2595-418a-b009-ffb1f11067ab,3,7,27,0
12,96d3db2f-8fbc-4f9a-908a-45c01431889f,4,7,27,0
12,2f155487-7a8a-4365-a969-da915436c18f,10,11,27,0
12,6b2699f6-6db4-4ffe-9947-3d8fa0b6893c,6,11,27,0
12,756b837a-2728-4401-ba2c-64631ec85886,6,10,27,0
12,0aeb9fdc-d2e4-4faf-a58f-40366838fde0,3,9,27,0
12,621b86f9-0d14-4826-9fbb-acab6d6112ed,2,5,27,0
12,2c74984d-86e3-441a-a4fe-3a9817de4810,16,15,27,0
12,95432033-70ac-4cd5-8c07-5d4cec71f533,17,16,27,0
12,4dc7213e-b62b-4854-982d-5065c8f5edc0,10,12,27,0
12,fa9493cf-0222-4f1e-a617-8589ed3e336e,3,8,27,0
12,7386bd4e-d426-4e17-9fb2-62b1aac22a10,7,11,27,0
12,28308bb0-02f9-4b3e-8346-dfe160b30979,4,9,27,0
12,37cbbaf8-fde0-42a4-8b7a-ca0d919db8a9,14,7,27,0
12,7de39446-1668-47fb-a84b-7acc8b5def1d,4,12,27,0
12,1494c05b-28f1-4717-aaf0-8dbf2a17e2f1,16,9,27,0
12,e24b9ec9-21ee-4799-8277-81aa5ccf3303,3,6,27,0
12,2a286618-4b7b-4e08-9f64-e59b2e44e174,13,10,27,0
12,e1c61b57-456e-4478-a30b-60e7eb366cf1,7,7,27,0
12,a09da75d-f5f8-4870-ac7c-343b0c3e2e45,7,12,27,0
12,2171aba9-235c-4455-9872-4f20887502c0,10,18,27,0
12,746a32cd-fbb4-42d8-b2a2-5678a9f5cfb9,18,10,27,0
12,1263bcff-43d7-4dfa-b216-11729565feb0,13,15,27,0
12,5fa664f0-91cf-4804-862b-a46872f00ae2,19,8,27,0
12,e60fb399-e5b9-4fdd-9217-9b07e40a297a,14,16,27,0
12,8ae73084-ed3f-4e07-888a-f35d4b6b732d,17,5,27,0
12,cbba9ab1-b0e5-40f3-86f9-e26c47735833,12,4,27,0
12,cb790b06-54f5-4218-a549-78d1a30bfcdf,19,19,27,0
12,067566ce-d17d-4a2d-9ee1-e20a4542c844,4,3,27,0
12,3fcd3563-fffb-4fe2-b04c-20434ae4c55a,14,0,27,0
12,065d927a-5750-428d-b0ba-4c8fdd1b8a3a,6,3,27,0
12,298c54b4-72bf-423f-bac2-9472f474d36e,14,12,27,0
12,e45f1d6e-9ce0-4001-b322-4c87b0339918,8,11,27,0
12,be4458a4-ea19-44a8-a34f-c100b579345f,18,12,27,0
12,86155a73-2930-4405-b715-3d7391068753,3,5,27,0
12,bf4e4d38-75d0-4cca-ab93-cd7a6efcff24,15,4,27,0
13,3fb9d278-57ec-4088-8909-4e87133f92bd,16,3,25,0
13,87a672f3-db0f-4cde-9ba1-bc97ee5859f8,16,13,25,0
13,0b00bbbc-0fa5-417a-84c3-3e34274ba0f5,18,13,25,0
13,344bceaa-552c-4c5d-8d6f-bcb38bc14c35,11,16,25,0
13,d2a36b3a-2595-418a-b009-ffb1f11067ab,3,7,25,0
13,96d3db2f-8fbc-4f9a-908a-45c01431889f,4,7,25,0
13,2f155487-7a8a-4365-a969-da915436c18f,10,11,25,0
13,6b2699f6-6db4-4ffe-9947-3d8fa0b6893c,6,11,25,0
13,756b837a-2728-4401-ba2c-64631ec85886,6,10,25,0
13,0aeb9fdc-d2e4-4faf-a58f-40366838fde0,3,10,25,0
13,621b86f9-0d14-4826-9fbb-acab6d6112ed,2,5,25,0
13,2c74984d-86e3-441a-a4fe-3a9817de4810,16,14,25,0
13,95432033-70ac-4cd5-8c07-5d4cec71f533,16,16,25,0
13,4dc7213e-b62b-4854-982d-5065c8f5edc0,9,12,25,0
13,fa9493cf-0222-4f1e-a617-8589ed3e336e,4,8,25,0
13,7386bd4e-d426-4e17-9fb2-62b1aac22a10,7,11,25,0
13,28308bb0-02f9-4b3e-8346-dfe160b30979,3,9,25,0
13,37cbbaf8-fde0-42a4-8b7a-ca0d919db8a9,15,7,25,0
13,7de39446-1668-47fb-a84b-7acc8b5def1d,4,12,25,0
13,1494c05b-28f1-4717-aaf0-8dbf2a17e2f1,16,10,25,0
13,e24b9ec9-21ee-4799-8277-81aa5ccf3303,3,6,25,0
13,2a286618-4b7b-4e08-9f64-e59b2e44e174,13,10,25,0
13,e1c61b57-456e-4478-a30b-60e7eb366cf1,8,7,25,0
13,a09da75d-f5f8-4870-ac7c-343b0c3e2e45,7,12,25,0
13,2171aba9-235c-4455-9872-4f20887502c0,10,18,25,0
13,746a32cd-fbb4-42d8-b2a2-5678a9f5cfb9,18,10,25,0
13,1263bcff-43d7-4dfa-b216-11729565feb0,14,15,25,0
13,5fa664f0-91cf-4804-862b-a46872f00ae2,19,8,25,0
13,e60fb399-e5b9-4fdd-9217-9b07e40a297a,13,16,25,0
13,8ae73084-ed3f-4e07-888a-f35d4b6b732d,17,5,25,0
13,cbba9ab1-b0e5-40f3-86f9-e26c47735833,12,4,25,0
13,cb790b06-54f5-4218-a549-78d1a30bfcdf,19,18,25,0
13,067566ce-d17d-4a2d-9ee1-e20a4542c844,5,3,25,0
13,3fcd3563-fffb-4fe2-b04c-20434ae4c55a,14,0,25,0
13,065d927a-5750-428d-b0ba-4c8fdd1b8a3a,7,3,25,0
13,298c54b4-72bf-423f-bac2-9472f474d36e,15,12,25,0
13,e45f1d6e-9ce0-4001-b322-4c87b0339918,8,12,25,0
13,be4458a4-ea19-44a8-a34f-c100b579345f,18,12,25,0
13,86155a73-2930-4405-b715-3d7391068753,3,5,25,0
13,bf4e4d38-75d0-4cca-ab93-cd7a6efcff24,14,4,25,0
14,3fb9d278-57ec-4088-8909-4e87133f92bd,17,3,25,0
14,87a672f3-db0f-4cde-9ba1-bc97ee5859f8,17,13,25,0
14,0b00bbbc-0fa5-417a-84c3-3e34274ba0f5,18,13,25,0
14,344bceaa-552c-4c5d-8d6f-bcb38bc14c35,11,17,25,0
14,d2a36b3a-2595-418a-b009-ffb1f11067ab,3,7,25,0
14,96d3db2f-8fbc-4f9a-908a-45c01431889f,4,7,25,0
14,2f155487-7a8a-4365-a969-da915436c18f,10,11,25,0
14,6b2699f6-6db4-4ffe-9947-3d8fa0b6893c,6,12,25,0
14,756b837a-2728-4401-ba2c-64631ec85886,6,11,25,0
14,0aeb9fdc-d2e4-4faf-a58f-40366838fde0,3,11,25,0
14,621b86f9-0d14-4826-9fbb-acab6d6112ed,2,5,25,0
14,2c74984d-86e3-441a-a4fe-3a9817de4810,16,13,25,0
14,95432033-70ac-4cd5-8c07-5d4cec71f533,15,16,25,0
14,4dc7213e-b62b-4854-982d-5065c8f5edc0,9,12,25,0
14,fa9493cf-0222-4f1e-a617-8589ed3e336e,5,8,25,0
14,7386bd4e-d426-4e17-9fb2-62b1aac22a10,7,11,25,0
14,28308bb0-02f9-4b3e-8346-dfe160b30979,3,9,25,0
14,37cbbaf8-fde0-42a4-8b7a-ca0d919db8a9,16,7,25,0
14,7de39446-1668-47fb-a84b-7acc8b5def1d,4,12,25,0
14,1494c05b-28f1-4717-aaf0-8dbf2a17e2f1,15,10,25,0
14,e24b9ec9-21ee-4799-8277-81aa5ccf3303,3,6,25,0
14,2a286618-4b7b-4e08-9f64-e59b2e44e174,13,10,25,0
14,e1c61b57-456e-4478-a30b-60e7eb366cf1,9,7,25,0
14,a09da75d-f5f8-4870-ac7c-343b0c3e2e45,7,12,25,0
14,2171aba9-235c-4455-9872-4f20887502c0,10,18,25,0
14,746a32cd-fbb4-42d8-b2a2-5678a9f5cfb9,18,10,25,0
14,1263bcff-43d7-4dfa-b216-11729565feb0,15,15,25,0
14,5fa664f0-91cf-4804-862b-a46872f00ae2,19,8,25,0
14,e60fb399-e5b9-4fdd-9217-9b07e40a297a,12,16,25,0
14,8ae73084-ed3f-4e07-888a-f35d4b6b732d,17,5,25,0
14,cbba9ab1-b0e5-40f3-86f9-e26c47735833,12,4,25,0
14,cb790b06-54f5-4218-a549-78d1a30bfcdf,19,18,25,0
14,067566ce-d17d-4a2d-9ee1-e20a4542c844,6,3,25,0
14,3fcd3563-fffb-4fe2-b04c-20434ae4c55a,14,0,25,0
14,065d927a-5750-428d-b0ba-4c8fdd1b8a3a,8,3,25,0
14,298c54b4-72bf-423f-bac2-9472f474d36e,16,12,25,0
14,e45f1d6e-9ce0-4001-b322-4c87b0339918,8,12,25,0
14,be4458a4-ea19-44a8-a34f-c100b579345f,18,12,25,0
14,86155a73-2930-4405-b715-3d7391068753,3,5,25,0
14,bf4e4d38-75d0-4cca-ab93-cd7a6efcff24,13,4,25,0
15,3fb9d278-57ec-4088-8909-4e87133f92bd,18,3,24,0
15,87a672f3-db0f-4cde-9ba1-bc97ee5859f8,17,12,24,0
15,0b00bbbc-0fa5-417a-84c3-3e34274ba0f5,18,13,24,0
15,344bceaa-552c-4c5d-8d6f-bcb38bc14c35,11,18,24,0
15,d2a36b3a-2595-418a-b009-ffb1f11067ab,3,7,24,0
15,96d3db2f-8fbc-4f9a-908a-45c01431889f,4,7,24,0
15,2f155487-7a8a-4365-a969-da915436c18f,10,11,24,0
15,6b2699f6-6db4-4ffe-9947-3d8fa0b6893c,5,12,24,0
15,756b837a-2728-4401-ba2c-64631ec85886,6,11,24,0
15,0aeb9fdc-d2e4-4faf-a58f-40366838fde0,3,12,24,0
15,621b86f9-0d14-4826-9fbb-acab6d6112ed,2,5,24,0
15,2c74984d-86e3-441a-a4fe-3a9817de4810,17,13,24,0
15,95432033-70ac-4cd5-8c07-5d4cec71f533,14,16,24,0
15,4dc7213e-b62b-4854-982d-5065c8f5edc0,9,12,24,0
15,fa9493cf-0222-4f1e-a617-8589ed3e336e,5,7,24,0
15,7386bd4e-d426-4e17-9fb2-62b1aac22a10,8,11,24,0
15,28308bb0-02f9-4b3e-8346-dfe160b30979,3,9,24,0
15,37cbbaf8-fde0-42a4-8b7a-ca0d919db8a9,17,7,24,0
15,7de39446-1668-47fb-a84b-7acc8b5def1d,4,12,24,0
15,1494c05b-28f1-4717-aaf0-8dbf2a17e2f1,15,11,24,0
15,e24b9ec9-21ee-4799-8277-81aa5ccf3303,3,6,24,0
15,2a286618-4b7b-4e08-9f64-e59b2e44e174,13,10,24,0
15,e1c61b57-456e-4478-a30b-60e7eb366cf1,10,7,24,0
15,a09da75d-f5f8-4870-ac7c-343b0c3e2e45,7,12,24,0
15,2171aba9-235c-4455-9872-4f20887502c0,10,18,24,0
15,746a32cd-fbb4-42d8-b2a2-5678a9f5cfb9,18,10,24,0
15,1263bcff-43d7-4dfa-b216-11729565feb0,16,15,24,0
15,5fa664f0-91cf-4804-862b-a46872f00ae2,19,8,24,0
15,e60fb399-e5b9-4fdd-9217-9b07e40a297a,11,16,24,0
15,8ae73084-ed3f-4e07-888a-f35d4b6b732d,17,5,24,0
15,cbba9ab1-b0e5-40f3-86f9-e26c47735833,12,4,24,0
15,cb790b06-54f5-4218-a549-78d1a30bfcdf,19,18,24,0
15,067566ce-d17d-4a2d-9ee1-e20a4542c844,7,3,24,0
15,3fcd3563-fffb-4fe2-b04c-20434ae4c55a,14,0,24,0
15,065d927a-5750-428d-b0ba-4c8fdd1b8a3a,9,3,24,0
15,298c54b4-72bf-423f-bac2-9472f474d36e,16,13,24,0
15,e45f1d6e-9ce0-4001-b322-4c87b0339918,8,12,24,0
15,be4458a4-ea19-44a8-a34f-c100b579345f,18,12,24,0
15,86155a73-2930-4405-b715-3d7391068753,3,5,24,0
15,bf4e4d38-75d0-4cca-ab93-cd7a6efcff24,13,3,24,0
16,3fb9d278-57ec-4088-8909-4e87133f92bd,18,4,24,0
16,87a672f3-db0f-4cde-9ba1-bc97ee5859f8,16,12,24,0
16,0b00bbbc-0fa5-417a-84c3-3e34274ba0f5,18,13,24,0
16,344bceaa-552c-4c5d-8d6f-bcb38bc14c35,12,18,24,0
16,d2a36b3a-2595-418a-b009-ffb1f11067ab,2,7,24,0
16,96d3db2f-8fbc-4f9a-908a-45c01431889f,4,7,24,0
16,2f155487-7a8a-4365-a969-da915436c18f,10,11,24,0
16,6b2699f6-6db4-4ffe-9947-3d8fa0b6893c,5,13,24,0
16,756b837a-2728-4401-ba2c-64631ec85886,6,11,24,0
16,0aeb9fdc-d2e4-4faf-a58f-40366838fde0,3,13,24,0
16,621b86f9-0d14-4826-9fbb-acab6d6112ed,2,5,24,0
16,2c74984d-86e3-441a-a4fe-3a9817de4810,17,12,24,0
16,95432033-70ac-4cd5-8c07-5d4cec71f533,13,16,24,0
16,4dc7213e-b62b-4854-982d-5065c8f5edc0,9,12,24,0
16,fa9493cf-0222-4f1e-a617-8589ed3e336e,6,7,24,0
16,7386bd4e-d426-4e17-9fb2-62b1aac22a10,8,10,24,0
16,28308bb0-02f9-4b3e-8346-dfe160b30979,3,9,24,0
16,37cbbaf8-fde0-42a4-8b7a-ca0d919db8a9,18,7,24,0
16,7de39446-1668-47fb-a84b-7acc8b5def1d,4,12,24,0
16,1494c05b-28f1-4717-aaf0-8dbf2a17e2f1,14,11,24,0
16,e24b9ec9-21ee-4799-8277-81aa5ccf3303,3,7,24,0
16,2a286618-4b7b-4e08-9f64-e59b2e44e174,13,10,24,0
16,e1c61b57-456e-4478-a30b-60e7eb366cf1,11,7,24,0
16,a09da75d-f5f8-4870-ac7c-343b0c3e2e45,7,12,24,0
16,2171aba9-235c-4455-9872-4f20887502c0,10,18,24,0
16,746a32cd-fbb4-42d8-b2a2-5678a9f5cfb9,18,10,24,0
16,1263bcff-43d7-4dfa-b216-11729565feb0,16,14,24,0
16,5fa664f0-91cf-4804-862b-a46872f00ae2,19,8,24,0
16,e60fb399-e5b9-4fdd-9217-9b07e40a297a,10,16,24,0
16,8ae73084-ed3f-4e07-888a-f35d4b6b732d,17,5,24,0
16,cbba9ab1-b0e5-40f3-86f9-e26c47735833,12,4,24,0
16,cb790b06-54f5-4218-a549-78d1a30bfcdf,19,18,24,0
16,067566ce-d17d-4a2d-9ee1-e20a4542c844,7,3,24,0
16,3fcd3563-fffb-4fe2-b04c-20434ae4c55a,14,0,24,0
16,065d927a-5750-428d-b0ba-4c8fdd1b8a3a,10,3,24,0
16,298c54b4-72bf-423f-bac2-9472f474d36e,16,13,24,0
16,e45f1d6e-9ce0-4001-b322-4c87b0339918,8,12,24,0
16,be4458a4-ea19-44a8-a34f-c100b579345f,18,12,24,0
16,86155a73-2930-4405-b715-3d7391068753,3,6,24,0
16,bf4e4d38-75d0-4cca-ab93-cd7a6efcff24,12,3,24,0
17,3fb9d278-57ec-4088-8909-4e87133f92bd,18,5,19,0
17,87a672f3-db0f-4cde-9ba1-bc97ee5859f8,15,12,19,0
17,0b00bbbc-0fa5-417a-84c3-3e34274ba0f5,18,13,19,0
17,344bceaa-552c-4c5d-8d6f-bcb38bc14c35,13,18,19,0
17,d2a36b3a-2595-418a-b009-ffb1f11067ab,2,8,19,0
17,96d3db2f-8fbc-4f9a-908a-45c01431889f,4,7,19,0
17,2f155487-7a8a-4365-a969-da915436c18f,10,11,19,0
17,6b2699f6-6db4-4ffe-9947-3d8fa0b6893c,5,14,19,0
17,756b837a-2728-4401-ba2c-64631ec85886,6,12,19,0
17,0aeb9fdc-d2e4-4faf-a58f-40366838fde0,2,13,19,0
17,621b86f9-0d14-4826-9fbb-acab6d6112ed,2,5,19,0
17,2c74984d-86e3-441a-a4fe-3a9817de4810,17,11,19,0
17,95432033-70ac-4cd5-8c07-5d4cec71f533,12,16,19,0
17,4dc7213e-b62b-4854-982d-5065c8f5edc0,9,12,19,0
17,fa9493cf-0222-4f1e-a617-8589ed3e336e,7,7,19,0
17,7386bd4e-d426-4e17-9fb2-62b1aac22a10,8,11,19,0
17,28308bb0-02f9-4b3e-8346-dfe160b30979,3,9,19,0
17,37cbbaf8-fde0-42a4-8b7a-ca0d919db8a9,19,7,19,0
17,7de39446-1668-47fb-a84b-7acc8b5def1d,4,12,19,0
17,1494c05b-28f1-4717-aaf0-8dbf2a17e2f1,13,11,19,0
17,e24b9ec9-21ee-4799-8277-81aa5ccf3303,3,8,19,0
17,2a286618-4b7b-4e08-9f64-e59b2e44e174,13,10,19,0
17,e1c61b57-456e-4478-a30b-60e7eb366cf1,12,7,19,0
17,a09da75d-f5f8-4870-ac7c-343b0c3e2e45,7,11,19,0
17,2171aba9-235c-4455-9872-4f20887502c0,10,18,19,0
17,746a32cd-fbb4-42d8-b2a2-5678a9f5cfb9,18,10,19,0
17,1263bcff-43d7-4dfa-b216-11729565feb0,17,14,19,0
17,5fa664f0-91cf-4804-862b-a46872f00ae2,19,8,19,0
17,e60fb399-e5b9-4fdd-9217-9b07e40a297a,9,16,19,0
17,8ae73084-ed3f-4e07-888a-f35d4b6b732d,17,5,19,0
17,cbba9ab1-b0e5-40f3-86f9-e26c47735833,12,4,19,0
17,cb790b06-54f5-4218-a549-78d1a30bfcdf,19,18,19,0
17,067566ce-d17d-4a2d-9ee1-e20a4542c844,7,3,19,0
17,3fcd3563-fffb-4fe2-b04c-20434ae4c55a,14,0,19,0
17,065d927a-5750-428d-b0ba-4c8fdd1b8a3a,10,3,19,0
17,298c54b4-72bf-423f-bac2-9472f474d36e,16,14,19,0
17,e45f1d6e-9ce0-4001-b322-4c87b0339918,8,12,19,0
17,be4458a4-ea19-44a8-a34f-c100b579345f,18,12,19,0
17,86155a73-2930-4405-b715-3d7391068753,3,7,19,0
17,bf4e4d38-75d0-4cca-ab93-cd7a6efcff24,11,3,19,0
18,3fb9d278-57ec-4088-8909-4e87133f92bd,18,5,18,0
18,87a672f3-db0f-4cde-9ba1-bc97ee5859f8,15,11,18,0
18,0b00bbbc-0fa5-417a-84c3-3e34274ba0f5,18,13,18,0
18,344bceaa-552c-4c5d-8d6f-bcb38bc14c35,13,19,18,0
18,d2a36b3a-2595-418a-b009-ffb1f11067ab,1,8,18,0
18,96d3db2f-8fbc-4f9a-908a-45c01431889f,4,7,18,0
18,2f155487-7a8a-4365-a969-da915436c18f,10,11,18,0
18,6b2699f6-6db4-4ffe-9947-3d8fa0b6893c,5,15,18,0
18,756b837a-2728-4401-ba2c-64631ec85886,5,12,18,0
18,0aeb9fdc-d2e4-4faf-a58f-40366838fde0,2,14,18,0
18,621b86f9-0d14-4826-9fbb-acab6d6112ed,2,5,18,0
18,2c74984d-86e3-441a-a4fe-3a9817de4810,16,11,18,0
18,95432033-70ac-4cd5-8c07-5d4cec71f533,11,16,18,0
18,4dc7213e-b62b-4854-982d-5065c8f5edc0,9,11,18,0
18,fa9493cf-0222-4f1e-a617-8589ed3e336e,7,7,18,0
18,7386bd4e-d426-4e17-9fb2-62b1aac22a10,8,11,18,0
18,28308bb0-02f9-4b3e-8346-dfe160b30979,3,9,18,0
18,37cbbaf8-fde0-42a4-8b7a-ca0d919db8a9,19,7,18,0
18,7de39446-1668-47fb-a84b-7acc8b5def1d,4,12,18,0
18,1494c05b-28f1-4717-aaf0-8dbf2a17e2f1,13,12,18,0
18,e24b9ec9-21ee-4799-8277-81aa5ccf3303,3,8,18,0
18,2a286618-4b7b-4e08-9f64-e59b2e44e174,13,10,18,0
18,e1c61b57-456e-4478-a30b-60e7eb366cf1,13,7,18,0
18,a09da75d-f5f8-4870-ac7c-343b0c3e2e45,7,12,18,0
18,2171aba9-235c-4455-9872-4f20887502c0,10,18,18,0
18,746a32cd-fbb4-42d8-b2a2-5678a9f5cfb9,18,10,18,0
18,1263bcff-43d7-4dfa-b216-11729565feb0,17,14,18,0
18,5fa664f0-91cf-4804-862b-a46872f00ae2,19,8,18,0
18,e60fb399-e5b9-4fdd-9217-9b07e40a297a,8,16,18,0
18,8ae73084-ed3f-4e07-888a-f35d4b6b732d,17,5,18,0
